episode_id,timestep,episode_len,train_episode_return,num_achievements_unlocked,termination_reason
105,18049,147,2.1,3,died
106,18219,170,3.1,4,died
107,18394,175,2.1,3,died
108,18537,143,3.1,4,died
109,18644,107,3.1,4,died
110,18927,283,3.1,4,died
111,19071,144,3.1,4,died
112,19211,140,2.1,3,died
113,19475,264,4.1,5,died
114,19652,177,1.1,2,died
115,19906,254,2.1,3,died
116,20058,152,1.1,2,died
117,20212,154,2.1,3,died
118,20404,192,5.1,6,died
119,20526,122,0.1,1,died
120,20690,164,2.1,3,died
121,20932,242,3.1,4,died
122,21129,197,3.1,4,died
123,21295,166,2.1,3,died
124,21332,37,1.1,2,died
125,21551,219,1.1,2,died
126,21694,143,2.1,3,died
127,21885,191,4.1,5,died
128,22091,206,2.1,3,died
129,22284,193,2.1,3,died
130,22423,139,3.1,4,died
131,22623,200,4.1,5,died
132,22784,161,3.1,4,died
133,22895,111,-0.9,0,died
134,23057,162,1.1,2,died
135,23207,150,2.1,3,died
136,23386,179,3.1,4,died
137,23542,156,2.1,3,died
138,23728,186,2.1,3,died
139,23888,160,0.1,1,died
140,24143,255,3.1,4,died
141,24323,180,1.1,2,died
142,24444,121,2.1,3,died
143,24622,178,2.1,3,died
144,24766,144,2.1,3,died
145,24911,145,2.1,3,died
146,25097,186,0.1,1,died
147,25270,173,2.1,3,died
148,25438,168,3.1,4,died
149,25632,194,2.1,3,died
150,25853,221,3.1,4,died
151,26041,188,5.1,6,died
152,26246,205,2.1,3,died
153,26419,173,2.1,3,died
154,26625,206,3.1,4,died
155,26884,259,3.1,4,died
156,27034,150,3.1,4,died
157,27076,42,1.1,2,died
158,27303,227,4.1,5,died
159,27448,145,3.1,4,died
160,27598,150,4.1,5,died
161,27805,207,3.1,4,died
162,28017,212,4.1,5,died
163,28223,206,4.1,5,died
164,28388,165,3.1,4,died
165,28617,229,3.1,4,died
166,28772,155,3.1,4,died
167,28977,205,1.1,2,died
168,29128,151,3.1,4,died
169,29271,143,3.1,4,died
170,29448,177,3.1,4,died
171,29602,154,2.1,3,died
172,29756,154,2.1,3,died
173,29957,201,2.1,3,died
174,30149,192,3.1,4,died
175,30340,191,3.1,4,died
176,30425,85,0.1,1,died
177,30606,181,3.1,4,died
178,30804,198,2.1,3,died
179,31020,216,3.1,4,died
180,31221,201,3.1,4,died
181,31296,75,2.1,3,died
182,31378,82,1.1,2,died
183,31523,145,4.1,5,died
184,31680,157,3.1,4,died
185,31849,169,1.1,2,died
186,32104,255,4.1,5,died
187,32276,172,0.1,1,died
188,32429,153,1.1,2,died
189,32615,186,2.1,3,died
190,32719,104,2.1,3,died
191,32896,177,3.1,4,died
192,33058,162,3.1,4,died
193,33176,118,1.1,2,died
194,33307,131,2.1,3,died
195,33488,181,5.1,6,died
196,33708,220,4.1,5,died
197,33851,143,1.1,2,died
198,33990,139,3.1,4,died
199,34124,134,2.1,3,died
200,34335,211,2.1,3,died
201,34537,202,3.1,4,died
202,34704,167,2.1,3,died
203,34912,208,2.1,3,died
204,34948,36,-0.9,0,died
205,35122,174,3.1,4,died
206,35277,155,3.1,4,died
207,35425,148,1.1,2,died
208,35685,260,0.1,2,died
209,35844,159,5.1,6,died
210,36058,214,3.1,4,died
211,36237,179,3.1,4,died
212,36406,169,4.1,5,died
213,36576,170,2.1,3,died
214,36760,184,2.1,3,died
215,36921,161,0.1,1,died
216,37101,180,3.1,4,died
217,37266,165,5.1,6,died
218,37462,196,3.1,4,died
219,37510,48,1.1,2,died
220,37940,430,6.1,7,died
221,38144,204,4.1,5,died
222,38253,109,-0.9,0,died
223,38426,173,4.1,5,died
224,38614,188,2.1,3,died
225,38762,148,3.1,4,died
226,38958,196,2.1,3,died
227,39140,182,4.1,5,died
228,39304,164,2.1,3,died
229,39452,148,3.1,4,died
230,39638,186,1.1,2,died
231,39787,149,4.1,5,died
232,40025,238,2.1,3,died
233,40270,245,4.1,5,died
234,40444,174,3.1,4,died
235,40600,156,3.1,4,died
236,40745,145,2.1,3,died
237,40948,203,1.1,2,died
238,41128,180,2.1,3,died
239,41393,265,3.1,4,died
240,41604,211,5.1,6,died
241,41756,152,3.1,4,died
242,41902,146,2.1,3,died
243,42045,143,4.1,5,died
244,42242,197,3.1,4,died
245,42383,141,2.1,3,died
246,42559,176,4.1,5,died
247,42708,149,3.1,4,died
248,42885,177,4.1,5,died
249,42922,37,1.1,2,died
250,43101,179,1.1,2,died
251,43287,186,4.1,5,died
252,43544,257,4.1,5,died
253,43855,311,3.1,4,died
254,44018,163,3.1,4,died
255,44185,167,6.1,7,died
256,44306,121,2.1,3,died
257,44343,37,1.1,2,died
258,44491,148,3.1,4,died
259,44528,37,1.1,2,died
260,44763,235,3.1,4,died
261,44981,218,2.1,3,died
262,45178,197,4.1,5,died
263,45284,106,3.1,4,died
264,45461,177,2.1,3,died
265,45714,253,2.1,3,died
266,45868,154,4.1,5,died
267,46037,169,1.1,2,died
268,46176,139,2.1,3,died
269,46356,180,4.1,5,died
270,46631,275,4.1,5,died
271,46786,155,3.1,4,died
272,46918,132,5.1,6,died
273,46982,64,-0.9,0,died
274,47140,158,3.1,4,died
275,47392,252,2.1,3,died
276,47531,139,2.1,3,died
277,47698,167,4.1,5,died
278,48130,432,4.1,5,died
279,48282,152,3.1,4,died
280,48473,191,2.1,3,died
281,48651,178,1.1,2,died
282,48811,160,2.1,3,died
283,48974,163,5.1,6,died
284,49123,149,2.1,3,died
285,49430,307,4.1,5,died
286,49732,302,5.1,6,died
287,49900,168,3.1,4,died
288,50149,249,1.1,2,died
289,50299,150,3.1,4,died
290,50466,167,3.1,4,died
291,50643,177,3.1,4,died
292,50753,110,1.1,2,died
293,50898,145,3.1,4,died
294,51053,155,2.1,3,died
295,51191,138,3.1,4,died
296,51390,199,0.1,1,died
297,51580,190,4.1,5,died
298,51750,170,2.1,3,died
299,51884,134,3.1,4,died
300,52045,161,0.1,1,died
301,52219,174,2.1,3,died
302,52368,149,2.1,3,died
303,52550,182,6.1,7,died
304,52669,119,5.1,6,died
305,52883,214,3.1,4,died
306,53129,246,1.1,2,died
307,53292,163,1.1,2,died
308,53453,161,3.1,4,died
309,53599,146,3.1,4,died
310,53782,183,2.1,3,died
311,53925,143,1.1,2,died
312,54029,104,3.1,4,died
313,54196,167,3.1,4,died
314,54365,169,1.1,2,died
315,54583,218,3.1,4,died
316,54772,189,3.1,4,died
317,54897,125,5.1,6,died
318,55065,168,3.1,4,died
319,55459,394,3.1,4,died
320,55651,192,4.1,5,died
321,55856,205,3.1,4,died
322,56036,180,3.1,4,died
323,56217,181,2.1,3,died
324,56379,162,2.1,3,died
325,56623,244,5.1,6,died
326,56760,137,2.1,3,died
327,56951,191,1.1,2,died
328,57214,263,4.1,5,died
329,57482,268,2.1,3,died
330,57627,145,0.1,1,died
331,57761,134,0.1,1,died
332,57806,45,-0.9,0,died
333,57937,131,2.1,3,died
334,58163,226,2.1,3,died
335,58334,171,4.1,5,died
336,58369,35,0.1,1,died
337,58512,143,1.1,2,died
338,58774,262,4.1,5,died
339,58929,155,5.1,6,died
340,59083,154,5.1,6,died
341,59269,186,1.1,2,died
342,59334,65,0.1,1,died
343,59524,190,4.1,5,died
344,59701,177,2.1,3,died
345,59863,162,3.1,4,died
346,60033,170,4.1,5,died
347,60164,131,2.1,3,died
348,60384,220,3.1,4,died
349,60482,98,2.1,3,died
350,60634,152,4.1,5,died
351,60849,215,4.1,5,died
352,61030,181,1.1,2,died
353,61237,207,2.1,3,died
354,61554,317,1.1,2,died
355,61711,157,2.1,3,died
356,62155,444,1.1,2,died
357,62265,110,1.1,2,died
358,62642,377,5.1,6,died
359,62786,144,2.1,3,died
360,63036,250,3.1,4,died
361,63200,164,3.1,4,died
362,63401,201,3.1,4,died
363,63556,155,3.1,4,died
364,63749,193,4.1,5,died
365,63897,148,2.1,3,died
366,63932,35,-0.9,0,died
367,64202,270,4.1,5,died
368,64378,176,4.1,5,died
369,64562,184,2.1,3,died
370,64761,199,2.1,3,died
371,64965,204,3.1,4,died
372,65172,207,5.1,6,died
373,65330,158,4.1,5,died
374,65524,194,2.1,3,died
375,65708,184,3.1,4,died
376,65852,144,3.1,4,died
377,66002,150,2.1,3,died
378,66179,177,2.1,3,died
379,66354,175,2.1,3,died
380,66500,146,1.1,2,died
381,66748,248,5.1,6,died
382,66911,163,3.1,4,died
383,67058,147,2.1,3,died
384,67245,187,3.1,4,died
385,67379,134,3.1,4,died
386,67621,242,0.1,1,died
387,67798,177,2.1,3,died
388,67961,163,3.1,4,died
389,68123,162,2.1,3,died
390,68300,177,0.1,1,died
391,68502,202,3.1,4,died
392,68669,167,5.1,6,died
393,68921,252,1.1,2,died
394,69093,172,3.1,4,died
395,69344,251,3.1,4,died
396,69547,203,7.1,8,died
397,69713,166,4.1,5,died
398,69963,250,3.1,4,died
399,70135,172,4.1,5,died
400,70275,140,0.1,1,died
401,70461,186,2.1,3,died
402,70650,189,3.1,4,died
403,70808,158,5.1,6,died
404,71016,208,5.1,6,died
405,71105,89,1.1,2,died
406,71189,84,3.1,4,died
407,71394,205,5.1,6,died
408,71554,160,3.1,4,died
409,71723,169,5.1,6,died
410,71886,163,2.1,3,died
411,72052,166,4.1,5,died
412,72229,177,2.1,3,died
413,72285,56,2.1,3,died
414,72453,168,6.1,7,died
415,72609,156,2.1,3,died
416,72643,34,1.1,2,died
417,72849,206,1.1,2,died
418,72937,88,2.1,3,died
419,73103,166,5.1,6,died
420,73275,172,3.1,4,died
421,73310,35,-0.9,0,died
422,73505,195,3.1,4,died
423,73684,179,2.1,3,died
424,73867,183,3.1,4,died
425,74062,195,3.1,4,died
426,74239,177,2.1,3,died
427,74396,157,4.1,5,died
428,74540,144,3.1,4,died
429,74772,232,4.1,5,died
430,74960,188,5.1,6,died
431,75152,192,3.1,4,died
432,75377,225,5.1,6,died
433,75545,168,4.1,5,died
434,75737,192,0.1,1,died
435,75954,217,3.1,4,died
436,76113,159,5.1,6,died
437,76160,47,0.1,1,died
438,76343,183,2.1,3,died
439,76390,47,-0.9,0,died
440,76527,137,3.1,4,died
441,76766,239,3.1,4,died
442,76945,179,4.1,5,died
443,77182,237,2.1,3,died
444,77270,88,3.1,4,died
445,77479,209,2.1,3,died
446,77676,197,3.1,4,died
447,77870,194,2.1,3,died
448,78051,181,5.1,6,died
449,78346,295,4.1,5,died
450,78498,152,1.1,2,died
451,78717,219,2.1,3,died
452,78889,172,1.1,2,died
453,79053,164,5.1,6,died
454,79265,212,3.1,4,died
455,79460,195,4.1,5,died
456,79638,178,4.1,5,died
457,79709,71,1.1,2,died
458,79866,157,0.1,1,died
459,80023,157,0.1,1,died
460,80216,193,6.1,7,died
461,80250,34,-0.9,0,died
462,80393,143,2.1,3,died
463,80591,198,5.1,6,died
464,80751,160,4.1,5,died
465,80951,200,2.1,3,died
466,81118,167,4.1,5,died
467,81275,157,1.1,2,died
468,81534,259,1.1,2,died
469,81706,172,1.1,2,died
470,81908,202,4.1,5,died
471,82103,195,3.1,4,died
472,82240,137,0.1,1,died
473,82417,177,2.1,3,died
474,82613,196,6.1,7,died
475,82814,201,3.1,4,died
476,82918,104,1.1,2,died
477,83057,139,2.1,3,died
478,83236,179,4.1,5,died
479,83270,34,-0.9,0,died
480,83472,202,4.1,5,died
481,83702,230,4.1,5,died
482,83889,187,4.1,5,died
483,84099,210,4.1,5,died
484,84314,215,3.1,4,died
485,84445,131,5.1,6,died
486,84692,247,3.1,4,died
487,84829,137,2.1,3,died
488,84956,127,2.1,3,died
489,85250,294,3.1,4,died
490,85379,129,3.1,4,died
491,85540,161,3.1,4,died
492,85763,223,5.1,6,died
493,85954,191,3.1,4,died
494,86111,157,2.1,3,died
495,86249,138,4.1,5,died
496,86380,131,5.1,6,died
497,86639,259,1.1,2,died
498,86777,138,2.1,3,died
499,86912,135,5.1,6,died
500,87089,177,4.1,5,died
501,87256,167,2.1,3,died
502,87396,140,5.1,6,died
503,87713,317,3.1,4,died
504,87966,253,6.1,7,died
505,88003,37,1.1,2,died
506,88245,242,3.1,4,died
507,88387,142,1.1,2,died
508,88563,176,1.1,2,died
509,88601,38,-0.9,0,died
510,88761,160,1.1,2,died
511,88946,185,4.1,5,died
512,89149,203,4.1,5,died
513,89331,182,5.1,6,died
514,89483,152,4.1,5,died
515,89637,154,3.1,4,died
516,89835,198,1.1,2,died
517,90010,175,5.1,6,died
518,90045,35,0.1,1,died
519,90239,194,4.1,5,died
520,90401,162,4.1,5,died
521,90600,199,5.1,6,died
522,90752,152,4.1,5,died
523,90978,226,3.1,4,died
524,91102,124,4.1,5,died
525,91258,156,4.1,5,died
526,91416,158,3.1,4,died
527,91561,145,4.1,5,died
528,91720,159,3.1,4,died
529,91857,137,1.1,2,died
530,92282,425,1.1,2,died
531,92370,88,1.1,2,died
532,92626,256,0.1,1,died
533,92838,212,7.1,8,died
534,93002,164,3.1,4,died
535,93137,135,3.1,4,died
536,93396,259,4.1,5,died
537,93501,105,0.1,1,died
538,93654,153,6.1,7,died
539,93881,227,2.1,3,died
540,94314,433,4.1,5,died
541,94511,197,3.1,4,died
542,94678,167,5.1,6,died
543,94896,218,3.1,4,died
544,95109,213,1.1,2,died
545,95326,217,4.1,5,died
546,95471,145,3.1,4,died
547,95691,220,4.1,5,died
548,95834,143,3.1,4,died
549,96043,209,2.1,3,died
550,96470,427,5.1,6,died
551,96629,159,4.1,5,died
552,96764,135,3.1,4,died
553,96921,157,5.1,6,died
554,97394,473,5.1,6,died
555,97607,213,2.1,3,died
556,97771,164,1.1,2,died
557,97932,161,4.1,5,died
558,98118,186,3.1,4,died
559,98249,131,5.1,6,died
560,98393,144,3.1,4,died
561,98624,231,3.1,4,died
562,98859,235,4.1,5,died
563,99037,178,5.1,6,died
564,99202,165,7.1,8,died
565,99340,138,1.1,2,died
566,99508,168,3.1,4,died
567,99698,190,4.1,5,died
568,99855,157,1.1,2,died
569,100031,176,3.1,4,died
570,100180,149,4.1,5,died
571,100213,33,0.1,1,died
572,100370,157,5.1,6,died
573,100562,192,4.1,5,died
574,100744,182,3.1,4,died
575,100903,159,6.1,7,died
576,101081,178,1.1,2,died
577,101290,209,4.1,5,died
578,101451,161,3.1,4,died
579,101598,147,2.1,3,died
580,101805,207,3.1,4,died
581,102004,199,7.1,8,died
582,102157,153,3.1,4,died
583,102342,185,3.1,4,died
584,102505,163,4.1,5,died
585,102658,153,1.1,2,died
586,102846,188,5.1,6,died
587,103005,159,5.1,6,died
588,103195,190,6.1,7,died
589,103352,157,5.1,6,died
590,103726,374,7.1,8,died
591,103948,222,1.1,2,died
592,104125,177,5.1,6,died
593,104290,165,5.1,6,died
594,104461,171,4.1,5,died
595,104708,247,4.1,5,died
596,104844,136,2.1,3,died
597,105027,183,6.1,7,died
598,105199,172,2.1,3,died
599,105387,188,1.1,2,died
600,105573,186,3.1,4,died
601,105799,226,4.1,5,died
602,105999,200,6.1,7,died
603,106167,168,3.1,4,died
604,106318,151,4.1,5,died
605,106680,362,5.1,6,died
606,106790,110,3.1,4,died
607,106947,157,1.1,2,died
608,107378,431,4.1,5,died
609,107542,164,5.1,6,died
610,107576,34,1.1,2,died
611,107732,156,2.1,3,died
612,107887,155,5.1,6,died
613,108102,215,2.1,3,died
614,108266,164,0.1,1,died
615,108526,260,1.1,2,died
616,108730,204,5.1,6,died
617,108894,164,4.1,5,died
618,109074,180,2.1,3,died
619,109286,212,4.1,5,died
620,109432,146,3.1,4,died
621,109607,175,5.1,6,died
622,109845,238,3.1,4,died
623,109994,149,5.1,6,died
624,110145,151,3.1,4,died
625,110391,246,3.1,4,died
626,110477,86,4.1,5,died
627,110629,152,4.1,5,died
628,110826,197,2.1,3,died
629,110942,116,2.1,3,died
630,111176,234,4.1,5,died
631,111307,131,4.1,5,died
632,111425,118,4.1,5,died
633,111587,162,4.1,5,died
634,111767,180,3.1,4,died
635,111952,185,4.1,5,died
636,112090,138,3.1,4,died
637,112167,77,3.1,4,died
638,112339,172,5.1,6,died
639,112505,166,3.1,4,died
640,112779,274,4.1,5,died
641,112968,189,0.1,1,died
642,113213,245,3.1,4,died
643,113398,185,4.1,5,died
644,113588,190,4.1,5,died
645,113801,213,4.1,5,died
646,113927,126,3.1,4,died
647,114070,143,2.1,3,died
648,114239,169,4.1,5,died
649,114417,178,2.1,3,died
650,114585,168,2.1,3,died
651,114764,179,5.1,6,died
652,114955,191,4.1,5,died
653,115090,135,2.1,3,died
654,115237,147,3.1,4,died
655,115471,234,5.1,6,died
656,115657,186,4.1,5,died
657,115838,181,3.1,4,died
658,116074,236,4.1,5,died
659,116248,174,6.1,7,died
660,116404,156,4.1,5,died
661,116571,167,4.1,5,died
662,116608,37,2.1,3,died
663,116774,166,3.1,4,died
664,116936,162,4.1,5,died
665,117121,185,3.1,4,died
666,117286,165,5.1,6,died
667,117517,231,4.1,5,died
668,117705,188,4.1,5,died
669,117882,177,4.1,5,died
670,118065,183,4.1,5,died
671,118259,194,1.1,2,died
672,118466,207,4.1,5,died
673,118706,240,5.1,6,died
674,118878,172,4.1,5,died
675,119020,142,4.1,5,died
676,119228,208,3.1,4,died
677,119408,180,6.1,7,died
678,119621,213,2.1,3,died
679,119783,162,4.1,5,died
680,119983,200,5.1,6,died
681,120181,198,4.1,5,died
682,120324,143,3.1,4,died
683,120413,89,1.1,2,died
684,120650,237,4.1,5,died
685,120807,157,4.1,5,died
686,120940,133,2.1,3,died
687,121223,283,4.1,5,died
688,121419,196,5.1,6,died
689,121586,167,3.1,4,died
690,121735,149,5.1,6,died
691,121945,210,3.1,4,died
692,122146,201,4.1,5,died
693,122304,158,2.1,3,died
694,122524,220,4.1,5,died
695,122689,165,3.1,4,died
696,122858,169,5.1,6,died
697,123054,196,5.1,6,died
698,123249,195,1.1,2,died
699,123496,247,3.1,4,died
700,123696,200,5.1,6,died
701,123858,162,1.1,2,died
702,124006,148,5.1,6,died
703,124159,153,4.1,5,died
704,124304,145,6.1,7,died
705,124457,153,5.1,6,died
706,124650,193,4.1,5,died
707,124850,200,1.1,2,died
708,125004,154,1.1,2,died
709,125254,250,5.1,6,died
710,125425,171,2.1,3,died
711,125606,181,4.1,5,died
712,125766,160,5.1,6,died
713,126059,293,5.1,6,died
714,126242,183,2.1,3,died
715,126428,186,4.1,5,died
716,126625,197,4.1,5,died
717,126804,179,3.1,4,died
718,127005,201,4.1,5,died
719,127149,144,2.1,3,died
720,127332,183,1.1,2,died
721,127490,158,5.1,6,died
722,127667,177,3.1,4,died
723,127706,39,-0.9,0,died
724,127856,150,5.1,6,died
725,128047,191,5.1,6,died
726,128289,242,4.1,5,died
727,128410,121,3.1,4,died
728,128563,153,1.1,2,died
729,128945,382,6.1,7,died
730,129077,132,2.1,3,died
731,129215,138,5.1,6,died
732,129337,122,4.1,5,died
733,129501,164,4.1,5,died
734,129689,188,3.1,4,died
735,129859,170,4.1,5,died
736,130016,157,1.1,2,died
737,130195,179,3.1,4,died
738,130329,134,3.1,4,died
739,130492,163,4.1,5,died
740,130688,196,5.1,6,died
741,130887,199,0.1,1,died
742,130930,43,0.1,1,died
743,131028,98,4.1,5,died
744,131407,379,0.1,1,died
745,131605,198,3.1,4,died
746,131844,239,1.1,2,died
747,132010,166,4.1,5,died
748,132160,150,2.1,3,died
749,132323,163,6.1,7,died
750,132543,220,4.1,5,died
751,132719,176,2.1,3,died
752,132933,214,5.1,6,died
753,133041,108,4.1,5,died
754,133196,155,3.1,4,died
755,133345,149,0.1,1,died
756,133488,143,7.1,8,died
757,133759,271,0.1,1,died
758,133915,156,3.1,4,died
759,134064,149,5.1,6,died
760,134174,110,2.1,3,died
761,134359,185,2.1,3,died
762,134567,208,4.1,5,died
763,134755,188,5.1,6,died
764,134947,192,5.1,6,died
765,135123,176,2.1,3,died
766,135329,206,1.1,2,died
767,135493,164,3.1,4,died
768,135528,35,0.1,1,died
769,135686,158,6.1,7,died
770,135875,189,4.1,5,died
771,136049,174,1.1,2,died
772,136285,236,5.1,6,died
773,136449,164,3.1,4,died
774,136641,192,2.1,3,died
775,136832,191,0.1,1,died
776,137070,238,3.1,4,died
777,137243,173,3.1,4,died
778,137421,178,3.1,4,died
779,137565,144,0.1,1,died
780,137707,142,3.1,4,died
781,137923,216,5.1,6,died
782,138108,185,2.1,3,died
783,138296,188,3.1,4,died
784,138397,101,2.1,3,died
785,138534,137,1.1,2,died
786,138673,139,3.1,4,died
787,138822,149,0.1,1,died
788,138973,151,3.1,4,died
789,139154,181,4.1,5,died
790,139295,141,3.1,4,died
791,139465,170,5.1,6,died
792,139619,154,6.1,7,died
793,139795,176,4.1,5,died
794,139928,133,3.1,4,died
795,140087,159,0.1,1,died
796,140242,155,2.1,3,died
797,140306,64,2.1,3,died
798,140466,160,7.1,8,died
799,140675,209,4.1,5,died
800,140870,195,3.1,4,died
801,141112,242,3.1,4,died
802,141249,137,4.1,5,died
803,141407,158,4.1,5,died
804,141599,192,1.1,2,died
805,141766,167,4.1,5,died
806,141906,140,2.1,3,died
807,142038,132,1.1,2,died
808,142092,54,0.1,1,died
809,142247,155,2.1,3,died
810,142283,36,1.1,2,died
811,142546,263,5.1,6,died
812,142714,168,3.1,4,died
813,142887,173,2.1,3,died
814,143186,299,6.1,7,died
815,143374,188,2.1,3,died
816,143513,139,4.1,5,died
817,143704,191,1.1,2,died
818,143882,178,5.1,6,died
819,144098,216,5.1,6,died
820,144333,235,3.1,4,died
821,144491,158,4.1,5,died
822,144704,213,3.1,4,died
823,144869,165,5.1,6,died
824,145008,139,4.1,5,died
825,145157,149,4.1,5,died
826,145370,213,3.1,4,died
827,145650,280,6.1,7,died
828,145852,202,5.1,6,died
829,146032,180,5.1,6,died
830,146205,173,2.1,3,died
831,146404,199,4.1,5,died
832,146608,204,4.1,5,died
833,146778,170,5.1,6,died
834,146988,210,4.1,5,died
835,147071,83,4.1,5,died
836,147269,198,2.1,3,died
837,147413,144,4.1,5,died
838,147573,160,0.1,1,died
839,147710,137,4.1,5,died
840,147893,183,6.1,7,died
841,148090,197,2.1,3,died
842,148287,197,5.1,6,died
843,148463,176,6.1,7,died
844,148649,186,3.1,4,died
845,148810,161,2.1,3,died
846,149013,203,4.1,5,died
847,149171,158,3.1,4,died
848,149342,171,6.1,7,died
849,149534,192,5.1,6,died
850,149772,238,1.1,2,died
851,150057,285,4.1,5,died
852,150251,194,0.1,1,died
853,150393,142,2.1,3,died
854,150580,187,3.1,4,died
855,150731,151,2.1,3,died
856,150945,214,5.1,6,died
857,151106,161,5.1,6,died
858,151308,202,4.1,5,died
859,151488,180,4.1,5,died
860,151675,187,5.1,6,died
861,151878,203,3.1,4,died
862,152061,183,0.1,1,died
863,152201,140,4.1,5,died
864,152382,181,3.1,4,died
865,152586,204,3.1,4,died
866,152764,178,4.1,5,died
867,152890,126,2.1,3,died
868,153074,184,2.1,3,died
869,153281,207,5.1,6,died
870,153423,142,1.1,2,died
871,153571,148,4.1,5,died
872,153740,169,4.1,5,died
873,153974,234,3.1,4,died
874,154226,252,5.1,6,died
875,154458,232,5.1,6,died
876,154572,114,2.1,3,died
877,154753,181,3.1,4,died
878,154932,179,5.1,6,died
879,155137,205,5.1,6,died
880,155294,157,4.1,5,died
881,155335,41,1.1,2,died
882,155501,166,6.1,7,died
883,155702,201,4.1,5,died
884,155866,164,1.1,2,died
885,156041,175,0.1,1,died
886,156200,159,6.1,7,died
887,156413,213,4.1,5,died
888,156546,133,4.1,5,died
889,156731,185,5.1,6,died
890,156964,233,3.1,4,died
891,157126,162,5.1,6,died
892,157343,217,5.1,6,died
893,157484,141,2.1,3,died
894,157646,162,4.1,5,died
895,157739,93,1.1,2,died
896,157908,169,2.1,3,died
897,158108,200,1.1,2,died
898,158260,152,6.1,7,died
899,158427,167,2.1,3,died
900,158584,157,3.1,4,died
901,158682,98,2.1,3,died
902,158868,186,1.1,2,died
903,158907,39,1.1,2,died
904,159097,190,6.1,7,died
905,159313,216,4.1,5,died
906,159496,183,4.1,5,died
907,159653,157,1.1,2,died
908,159781,128,3.1,4,died
909,160025,244,4.1,5,died
910,160169,144,3.1,4,died
911,160361,192,5.1,6,died
912,160491,130,2.1,3,died
913,160659,168,2.1,3,died
914,160819,160,2.1,3,died
915,161052,233,5.1,6,died
916,161201,149,4.1,5,died
917,161334,133,3.1,4,died
918,161486,152,2.1,3,died
919,161613,127,2.1,3,died
920,161801,188,3.1,4,died
921,161852,51,3.1,4,died
922,161957,105,1.1,2,died
923,162119,162,3.1,4,died
924,162274,155,5.1,6,died
925,162493,219,4.1,5,died
926,162644,151,5.1,6,died
